144,1
144,1
144,1
144,2
144,3
144,4
144,5
144,6
144,7
144,8
144,9
144,10
144,11
144,12
144,13
144,14
144,15
144,16
144,17
144,18
144,19
144,20
144,21
144,22
144,23
144,24
144,25
144,26
144,27
144,28
144,29
144,30
144,31
144,32
144,33
144,34
144,35
144,36
144,37
144,38
144,39
144,40
144,41
144,42
144,43
144,44
144,45
144,46
144,47
144,48
144,49
144,50
144,51
144,52
144,53
144,54
144,55
144,56
144,57
144,58
144,59
144,60
144,61
144,62
144,63
144,64
144,65
144,66
144,67
144,68
144,69
144,70
144,71
144,72
144,73
144,74
144,75
144,76
144,77
144,78
144,79
144,80
144,81
144,82
144,83
144,84
144,85
144,86
144,87
144,88
144,89
144,90
144,91
144,92
144,93
144,94
144,95
144,96
144,97
144,98
144,99
144,100
144,101
144,102
144,103
144,104
144,105
144,106
144,107
144,108
144,109
144,110
144,111
144,112
144,113
144,114
144,115
144,116
144,117
144,118
144,119
144,120
144,121
144,122
144,123
144,124
144,125
144,126
144,127
144,128
144,129
144,130
144,131
144,132
144,133
144,134
144,135
144,136
144,137
144,138
144,139
144,140
144,141
144,142
144,143
144,144
144,145
144,146
144,147
144,148
144,149
144,150
144,151
144,152
144,153
144,154
144,155
144,156
144,157
144,158
144,159
144,160
144,161
144,162
144,163
144,164
144,165
144,166
144,167
144,168
144,169
144,170
144,171
144,172
144,173
144,174
144,175
144,176
144,177
144,178
144,179
144,180
144,181
144,182
144,183
144,184
144,185
144,186
144,187
144,188
144,189
144,190
144,191
144,192
144,193
144,194
144,195
144,196
144,197
144,198
144,199
144,200
144,201
144,202
144,203
144,204
144,205
144,206
144,207
144,208
144,209
144,210
144,211
144,212
144,213
144,214
144,215
144,216
144,217
144,218
144,219
144,220
144,221
144,222
144,223
144,224
144,225
144,226
144,227
144,228
144,229
144,230
144,231
144,232
144,233
144,234
144,235
:159_0,236
:159_0,237
:159_0,238
:159_0,239
:159_0,240
399,241
399,242
399,243
399,244
399,245
399,246
399,247
399,248
399,249
399,250
399,251
399,252
399,253
399,254
399,255
399,256
399,257
399,258
399,259
399,260
399,261
399,262
399,263
399,264
399,265
399,266
399,267
399,268
399,269
399,270
399,271
399,272
399,273
399,274
399,275
399,276
399,277
399,278
399,279
399,280
399,281
399,282
399,283
399,284
399,285
399,286
399,287
399,288
399,289
399,290
399,291
399,292
399,293
399,294
399,295
399,296
399,297
399,298
399,299
399,300
399,301
399,302
399,303
399,304
399,305
399,306
399,307
399,308
399,309
399,310
399,311
399,312
399,313
399,314
399,315
399,316
399,317
399,318
399,319
399,320
399,321
399,322
399,323
399,324
399,325
399,326
399,327
399,328
399,329
399,330
399,331
399,332
399,333
399,334
399,335
399,336
399,337
399,338
399,339
399,340
399,341
399,342
399,343
399,344
399,345
399,346
399,347
399,348
399,349
399,350
399,351
399,352
399,353
:169_0,354
:169_0,355
:169_0,356
:169_0,357
:169_0,358
-153,359
-153,360
-153,361
-153,362
-153,363
-153,364
-153,365
-153,366
-153,367
-153,368
-153,369
-153,370
-153,371
-153,372
-153,373
-153,374
-153,375
-153,376
-153,377
-153,378
-153,379
-153,380
-153,381
-153,382
-153,383
-153,384
-153,385
-153,386
-153,387
-153,388
-153,389
-153,390
-153,391
-153,392
-153,393
-153,394
-153,395
-153,396
-153,397
-153,398
-153,399
-153,400
-153,401
-153,402
-153,403
-153,404
-153,405
-153,406
-153,407
-153,408
-153,409
-153,410
